day,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,play
D4420,1,0,0,0,0,0,1,1,1,1,2
D4421,0,1,1,0,1,1,0,1,1,0,2
D4422,0,0,0,0,1,1,1,1,1,1,2
D4423,1,0,1,1,0,0,1,0,0,1,2
D4424,1,1,0,1,0,0,1,0,1,1,2
D4425,0,1,0,0,1,1,0,1,1,1,2
D4426,0,0,1,0,0,1,1,0,0,1,2
D4427,0,1,0,0,0,1,0,0,1,1,2
D4428,0,0,1,0,1,1,1,1,1,1,2
D4429,0,1,0,0,0,0,0,1,1,1,2
D4430,0,1,1,0,1,1,0,1,1,1,2
D4431,0,1,1,0,1,1,1,0,0,1,2
D4432,0,1,1,0,0,1,1,0,0,0,2
D4433,1,0,0,1,0,0,1,0,1,1,2
D4434,0,1,0,0,1,1,0,1,1,1,2
D4435,1,0,0,0,1,0,0,1,1,1,2
D4436,1,0,1,0,0,0,0,0,0,0,2
D4437,1,0,0,0,1,0,1,1,1,1,2
D4438,0,0,1,0,0,1,1,0,0,1,2
D4439,1,0,1,1,0,0,0,0,0,1,2
D4440,0,1,0,0,0,1,0,0,1,1,2
D4441,1,0,0,0,1,1,1,1,1,0,2
D4442,1,0,0,1,1,1,0,1,1,1,2
D4443,1,0,0,0,0,0,1,1,1,1,2
D4444,0,0,0,0,1,1,1,1,1,1,2
D4445,0,0,0,0,0,1,1,1,0,0,2
D4446,0,1,1,0,0,1,0,0,0,0,2
D4447,0,0,0,0,0,1,0,1,1,1,2
D4448,0,0,1,0,0,1,1,0,0,1,2
D4449,0,0,0,0,0,1,0,1,1,0,2
D4450,0,0,1,0,1,1,1,1,1,0,2
D4451,0,0,0,0,1,1,1,1,1,1,2
D4452,0,1,0,0,0,0,1,1,1,0,2
D4453,0,1,1,0,0,1,0,1,1,1,2
D4454,0,0,0,0,0,1,1,0,1,0,2
D4455,0,0,1,0,1,1,1,1,1,1,2
D4456,1,1,1,0,1,1,1,0,1,0,2
D4457,1,0,0,1,0,0,0,1,1,1,2
D4458,0,1,0,0,0,1,1,0,0,1,2
D4459,1,1,0,0,0,1,1,1,1,1,2
D4460,0,0,0,1,0,1,1,1,1,1,2
D4461,1,0,1,0,0,1,1,0,1,1,2
D4462,1,1,0,0,1,1,1,1,1,1,2
D4463,1,0,0,0,0,0,0,1,1,1,2
D4464,0,0,1,0,1,1,1,0,0,0,2
D4465,1,1,1,0,0,0,0,0,0,1,2
D4466,0,1,1,0,1,1,0,1,1,0,2
D4467,0,1,0,0,0,1,1,1,1,1,2
D4468,0,1,1,0,0,1,0,0,0,1,2
D4469,0,1,1,0,0,1,0,0,1,0,2
D4470,0,1,0,0,0,1,1,0,1,1,2
D4471,1,1,0,0,0,1,1,1,1,0,2
D4472,1,1,0,0,0,1,1,1,1,0,2
D4473,1,0,0,0,1,0,0,1,1,1,2
D4474,0,0,0,0,0,1,0,0,1,0,2
D4475,1,1,0,0,1,0,0,1,1,1,2
D4476,0,1,0,1,0,1,1,1,1,0,2
D4477,1,0,0,0,0,1,0,0,1,1,2
D4478,1,0,0,0,0,0,1,1,1,1,2
D4479,1,0,1,0,0,0,0,1,0,0,2
D4480,1,0,0,0,0,1,1,0,1,0,2
D4481,0,1,1,0,0,1,0,1,1,1,2
D4482,0,1,1,1,0,0,1,0,0,0,2
D4483,1,0,0,0,0,0,0,1,1,0,2
D4484,0,0,0,1,0,1,0,0,1,1,2
D4485,0,1,0,0,0,1,1,0,1,0,2
D4486,0,1,0,0,1,1,0,1,1,0,2
D4487,1,1,0,0,1,0,1,1,1,1,2
D4488,1,0,0,1,1,0,0,0,0,1,2
D4489,0,1,0,0,0,1,1,0,1,1,2
D4490,1,0,1,0,1,0,0,1,1,1,2
D4491,1,1,1,0,0,0,0,0,0,0,2
D4492,1,1,0,0,1,0,0,1,1,1,2
D4493,0,1,0,0,0,1,0,0,1,1,2
D4494,0,0,1,1,1,1,0,1,1,1,2
D4495,1,0,0,0,1,1,1,1,1,0,2
D4496,1,1,0,0,0,1,0,1,1,1,2
D4497,0,1,0,0,1,1,0,1,1,1,2
D4498,1,1,0,0,1,1,0,1,1,1,2
D4499,0,0,1,0,0,1,0,1,1,1,2
D4500,0,0,0,0,1,1,0,1,1,0,2
D4501,1,1,0,0,1,0,0,1,1,1,2
D4502,1,0,1,0,1,1,0,1,1,1,2
D4503,1,0,0,0,1,0,1,0,1,1,2
D4504,1,1,0,0,0,0,1,0,1,1,2
D4505,1,0,0,1,0,0,0,1,1,0,2
D4506,0,0,0,0,0,1,0,1,1,1,2
D4507,1,0,0,0,1,0,1,1,1,0,2
D4508,0,1,0,0,0,1,1,1,1,1,2
D4509,0,0,0,0,1,1,1,1,1,1,2
D4510,1,1,0,0,1,1,0,1,1,1,2
D4511,0,1,1,0,0,1,1,1,1,0,2
D4512,1,0,0,1,1,0,1,0,0,1,2
D4513,1,0,1,0,1,1,0,0,1,0,2
D4514,1,0,1,0,0,0,1,1,1,0,2
D4515,0,1,1,0,0,1,1,0,0,0,2
D4516,0,0,0,0,0,1,1,0,1,1,2
D4517,1,1,1,0,0,0,1,0,0,1,2
D4518,0,0,1,0,0,1,0,0,0,0,2
D4519,0,1,0,0,0,1,1,1,1,0,2
D4520,1,1,1,0,1,1,0,0,0,0,2
D4521,1,1,1,0,1,0,0,1,1,1,2
D4522,0,0,0,0,1,1,1,1,1,1,2
D4523,1,0,0,1,0,0,1,1,1,1,2
D4524,0,0,1,0,0,1,1,0,0,1,2
D4525,1,1,1,0,1,0,0,1,1,1,2
D4526,1,0,0,0,0,0,0,1,1,1,2
D4527,1,1,0,0,0,1,0,1,1,0,2
D4528,1,0,1,0,0,0,1,0,0,1,2
D4529,0,0,0,0,1,1,1,1,1,0,2
D4530,1,1,0,0,0,1,0,1,1,0,2
D4531,0,1,0,0,0,1,1,1,1,1,2
D4532,0,0,0,0,0,1,1,0,1,1,2
D4533,0,0,0,0,1,1,1,1,1,1,2
D4534,0,1,1,0,0,1,1,0,0,0,2
D4535,0,0,0,1,0,1,0,0,1,1,2
D4536,1,1,0,0,1,0,1,1,0,1,2
D4537,1,1,0,1,0,1,1,1,1,0,2
D4538,1,1,0,1,1,0,0,1,1,1,2
D4539,1,0,0,0,0,0,0,0,1,1,2
D4540,1,1,1,0,0,0,0,1,1,1,2
D4541,1,1,0,0,1,1,1,1,1,0,2
D4542,0,0,1,0,0,1,1,0,0,0,2
D4543,1,0,1,0,1,1,1,1,1,1,2
D4544,1,0,0,0,0,0,0,0,1,1,2
D4545,0,0,0,0,1,1,1,1,1,1,2
D4546,1,0,0,0,1,0,0,1,1,0,2
D4547,1,0,0,0,0,0,1,1,1,1,2
D4548,1,0,0,0,1,0,1,1,1,1,2
D4549,0,0,0,0,0,1,0,0,1,1,2
D4550,1,1,0,0,0,1,1,0,1,1,2
D4551,0,1,0,0,0,1,1,0,1,0,2
D4552,1,0,0,0,0,1,0,0,0,1,2
D4553,0,1,1,0,0,1,1,1,1,0,2
D4554,0,1,1,0,0,1,1,0,0,0,2
D4555,0,1,0,0,0,1,1,0,1,1,2
D4556,0,0,1,0,0,1,0,0,0,0,2
D4557,1,1,1,0,0,0,0,0,0,1,2
D4558,1,0,1,0,0,0,0,0,0,1,2
D4559,1,1,1,0,0,0,0,1,1,1,2
D4560,1,0,0,0,1,1,1,1,1,0,2
D4561,0,1,1,0,0,1,1,0,0,1,2
D4562,1,1,1,0,0,0,0,1,1,1,2
D4563,1,1,0,1,0,0,1,1,1,1,2
D4564,0,1,0,0,1,1,0,1,1,1,2
D4565,0,1,1,0,0,1,1,0,0,0,2
D4566,1,0,1,0,1,1,0,1,0,1,2
D4567,1,1,0,0,1,0,0,1,1,1,2
D4568,1,1,0,1,0,0,0,0,1,1,2
D4569,1,0,0,0,0,1,1,0,1,1,2
D4570,1,0,0,0,1,0,1,1,1,1,2
D4571,0,0,1,0,0,1,1,0,0,0,2
D4572,1,0,0,0,0,0,0,1,1,1,2
D4573,1,1,1,0,0,0,0,1,0,0,2
D4574,0,1,0,0,0,1,1,0,1,1,2
D4575,0,0,0,0,1,1,1,1,1,1,2
D4576,1,1,1,0,0,1,0,0,0,1,2
D4577,0,0,0,0,0,1,1,1,1,0,2
D4578,1,1,1,0,0,1,0,0,0,1,2
D4579,0,1,0,0,0,1,1,0,1,1,2
D4580,0,1,1,0,1,1,1,1,1,1,2
D4581,1,0,1,1,0,0,0,0,0,1,2
D4582,1,0,0,1,0,0,1,1,1,1,2
D4583,0,0,1,0,1,1,0,1,1,0,2
D4584,1,1,0,0,0,0,0,1,1,0,2
D4585,1,0,0,0,0,0,0,0,1,1,2
D4586,0,1,1,0,0,1,0,0,0,1,2
D4587,1,1,1,1,0,0,0,0,0,1,2
D4588,1,0,0,0,0,1,0,1,1,1,2
D4589,1,1,0,0,0,1,1,1,1,1,2
D4590,1,1,1,1,0,1,1,0,0,1,2
D4591,0,0,0,1,1,1,1,1,1,1,2
D4592,1,1,0,0,0,0,1,1,1,1,2
D4593,1,1,1,0,0,1,0,1,0,0,2
D4594,0,0,0,0,1,1,0,1,1,0,2
D4595,0,0,1,0,1,1,1,1,1,0,2
D4596,0,0,1,0,0,1,1,0,1,0,2
D4597,0,0,0,0,0,1,0,1,1,1,2
D4598,1,1,1,0,0,0,1,1,1,0,2
D4599,1,1,1,0,1,0,0,1,1,0,2
D4600,1,1,0,0,1,0,0,1,1,1,2
D4601,1,1,0,0,1,1,0,1,1,1,2
D4602,0,0,1,0,0,1,1,1,1,1,2
D4603,0,1,0,0,1,1,0,1,1,1,2
D4604,1,1,0,0,1,1,0,1,1,1,2
D4605,1,0,0,0,1,0,1,1,1,1,2
D4606,1,1,1,0,1,0,0,1,1,1,2
D4607,1,1,0,1,1,0,1,1,1,1,2
D4608,0,0,0,1,0,1,1,0,0,1,2
D4609,1,1,0,0,1,1,1,1,1,0,2
D4610,1,0,1,1,0,0,1,0,0,1,2
D4611,1,1,0,0,0,0,1,1,1,0,2
D4612,0,1,1,0,0,1,1,0,0,1,2
D4613,1,1,0,0,0,1,0,1,1,1,2
D4614,0,1,1,0,1,1,1,1,0,1,2
D4615,1,1,0,0,1,0,0,1,1,1,2
D4616,1,0,0,0,0,1,0,1,1,1,2
D4617,0,1,1,0,1,1,0,1,1,1,2
D4618,1,1,0,0,0,0,1,0,1,1,2
D4619,0,1,0,0,0,1,0,1,1,0,2
D4620,1,0,0,1,0,1,0,1,1,1,2
D4621,0,0,1,1,0,1,0,0,1,1,2
D4622,0,1,0,0,1,1,0,1,1,1,2
D4623,0,1,1,0,0,1,1,0,0,0,2
D4624,1,1,1,0,0,1,1,0,0,0,2
D4625,0,1,0,0,1,1,0,1,1,0,2
D4626,1,1,1,0,1,0,1,1,0,0,2
D4627,0,0,1,0,1,1,1,1,1,0,2
D4628,1,1,0,0,0,1,0,0,0,0,2
D4629,0,1,0,0,0,1,0,0,1,0,2
D4630,0,1,1,0,0,1,1,1,1,1,2
D4631,1,0,1,1,0,1,1,0,0,0,2
D4632,0,1,0,0,1,1,1,1,1,1,2
D4633,1,1,0,0,1,1,0,1,1,1,2
D4634,1,1,0,1,0,1,1,0,1,1,2
D4635,1,0,0,0,0,0,1,1,1,1,2
D4636,1,0,0,0,1,1,1,1,0,0,2
D4637,1,0,0,1,1,0,1,1,1,1,2
D4638,0,1,0,1,1,1,0,1,1,1,2
D4639,0,1,0,0,0,1,0,0,0,1,2
D4640,0,1,0,0,0,1,1,0,1,0,2
D4641,1,1,0,0,1,0,1,1,1,1,2
D4642,0,1,1,1,0,1,0,0,0,1,2
D4643,1,0,1,1,0,0,1,0,0,1,2
D4644,0,1,0,0,1,1,1,1,1,0,2
D4645,0,1,0,0,0,1,0,1,1,1,2
D4646,0,1,0,0,0,1,1,0,1,1,2
D4647,1,0,1,1,0,0,1,0,0,1,2
D4648,0,0,0,0,0,1,0,0,1,1,2
D4649,0,1,0,0,0,1,0,1,1,1,2
D4650,1,1,1,0,1,0,0,0,0,1,2
D4651,0,0,1,1,1,1,1,1,1,1,2
D4652,0,0,0,0,1,1,0,1,1,0,2
D4653,1,1,1,0,0,0,1,0,0,1,2
D4654,1,1,0,0,1,0,1,1,1,1,2
D4655,0,1,0,0,1,1,0,0,1,1,2
D4656,1,1,1,0,0,0,0,0,0,1,2
D4657,1,1,0,0,1,0,1,1,1,1,2
D4658,1,0,0,0,1,0,1,1,1,1,2
D4659,1,1,0,1,1,1,0,1,1,0,2
D4660,0,1,1,0,0,1,0,0,0,1,2
D4661,1,1,1,0,0,1,0,0,0,1,2
D4662,1,1,0,0,0,0,0,0,1,0,2
D4663,0,0,0,0,1,1,0,1,1,0,2
D4664,1,1,0,0,0,0,0,1,1,1,2
D4665,0,1,0,0,1,1,1,1,1,0,2
D4666,0,0,0,0,0,1,1,0,0,0,2
D4667,1,1,0,0,0,0,1,1,1,1,2
D4668,0,0,0,0,0,1,1,1,1,0,2
D4669,1,0,0,1,1,1,1,1,1,0,2
D4670,0,1,1,1,1,1,0,1,1,1,2
D4671,0,1,1,0,0,1,0,0,0,0,2
D4672,0,0,1,1,1,0,0,0,1,0,2
D4673,1,0,0,0,0,0,0,1,1,1,2
D4674,0,1,0,0,0,1,1,1,1,0,2
D4675,1,1,0,0,1,1,0,1,1,1,2
D4676,1,0,0,1,1,0,1,1,1,0,2
D4677,1,0,1,1,0,0,1,0,0,1,2
D4678,0,1,1,0,0,1,1,1,1,0,2
D4679,0,1,0,0,1,1,1,1,1,1,2
D4680,0,1,0,0,1,1,1,1,1,1,2
D4681,1,1,0,0,0,1,1,0,0,1,2
D4682,0,0,0,0,0,1,1,1,1,1,2
D4683,1,1,0,0,1,0,0,1,1,1,2
D4684,0,0,0,1,0,1,0,1,1,1,2
D4685,0,1,1,0,0,1,1,0,0,1,2
D4686,1,1,0,0,0,0,1,1,1,0,2
D4687,1,0,0,0,0,1,1,1,1,1,2
D4688,1,0,0,0,0,0,1,0,1,0,2
D4689,1,1,1,0,1,0,1,1,0,0,2
D4690,1,1,0,0,0,0,1,0,1,0,2
D4691,0,1,1,0,0,1,1,0,0,1,2
D4692,1,1,0,0,0,0,0,1,1,1,2
D4693,0,1,0,0,0,1,0,1,1,1,2
D4694,0,0,0,0,0,1,1,1,1,0,2
D4695,1,1,1,0,0,0,1,1,1,0,2
D4696,1,1,0,0,1,1,1,1,1,0,2
D4697,1,1,0,0,0,0,1,0,1,1,2
D4698,1,1,1,0,0,0,0,0,0,0,2
D4699,1,1,0,0,0,1,0,1,1,0,2
D4700,0,1,0,1,0,0,0,1,1,1,2
D4701,0,1,1,0,0,1,0,0,0,0,2
D4702,1,1,0,0,1,1,1,1,1,0,2
D4703,1,1,0,0,1,0,1,1,1,0,2
D4704,1,1,0,1,1,0,1,1,1,0,2
D4705,0,0,1,1,1,1,1,1,1,0,2
D4706,1,0,0,1,0,0,0,1,1,1,2
D4707,1,1,0,0,1,0,0,1,1,1,2
D4708,1,1,1,0,0,0,1,1,1,1,2
D4709,0,1,0,0,0,1,0,0,1,1,2
D4710,1,0,1,0,0,1,0,0,1,1,2
D4711,0,1,0,1,1,1,0,1,1,0,2
D4712,1,0,0,0,0,1,1,0,1,0,2
D4713,1,0,0,0,0,0,1,1,1,1,2
D4714,1,0,0,0,0,0,1,1,1,0,2
D4715,1,1,0,0,0,1,1,0,1,1,2
D4716,0,0,0,0,1,1,1,1,1,1,2
D4717,1,0,0,0,0,0,1,1,1,1,2
D4718,0,1,0,0,1,1,1,1,1,1,2
D4719,0,1,0,1,0,1,0,1,1,1,2
D4720,0,1,0,0,0,1,0,0,1,1,2
D4721,0,0,0,1,0,1,1,1,1,1,2
D4722,0,1,0,1,0,1,0,1,1,1,2
D4723,0,1,0,0,0,1,1,0,0,1,2
D4724,1,1,0,0,0,0,1,1,1,1,2
D4725,0,1,1,1,0,0,0,1,1,1,2
D4726,1,1,1,0,0,1,0,0,0,1,2
D4727,1,1,0,0,1,1,1,1,1,0,2
D4728,1,0,0,1,1,0,0,0,1,1,2
D4729,0,0,1,1,0,1,0,1,1,1,2
D4730,0,1,0,0,1,1,0,1,1,1,2
D4731,1,1,1,0,0,1,0,0,0,1,2
D4732,0,1,0,0,0,1,1,1,1,1,2
D4733,1,0,0,1,0,0,0,1,1,1,2
D4734,0,0,0,0,0,1,1,0,1,1,2
D4735,0,0,1,0,0,1,0,0,0,0,2
D4736,1,0,1,0,1,1,1,1,1,1,2
D4737,1,1,0,0,1,0,0,1,1,1,2
D4738,1,0,1,1,0,0,0,0,0,0,2
D4739,0,1,0,0,1,1,1,0,1,0,2
D4740,1,1,1,0,0,0,0,0,0,1,2
D4741,1,1,0,0,0,1,1,1,1,0,2
D4742,1,1,0,0,0,0,1,0,0,1,2
D4743,1,1,0,0,1,1,1,0,1,1,2
D4744,1,1,1,1,0,0,0,0,1,1,2
D4745,1,0,0,0,0,1,1,1,1,1,2
D4746,1,1,0,0,0,0,0,1,1,1,2
D4747,1,1,1,0,1,1,1,1,0,1,2
D4748,0,1,0,1,0,1,0,0,1,1,2
D4749,1,0,0,1,1,0,1,1,1,1,2
D4750,1,0,1,1,0,0,0,0,0,1,2
D4751,1,1,0,0,0,1,0,1,1,1,2
D4752,0,0,1,0,0,1,1,0,0,1,2
D4753,1,1,0,0,0,1,0,1,1,1,2
D4754,1,1,0,0,0,0,1,1,1,1,2
D4755,1,0,0,0,0,1,0,0,1,1,2
D4756,0,0,0,0,0,1,1,1,1,1,2
D4757,1,1,0,0,0,1,0,0,1,0,2
D4758,1,0,0,1,1,0,0,1,1,1,2
D4759,1,0,1,0,0,0,0,0,0,1,2
D4760,0,1,0,0,1,1,0,1,1,0,2
D4761,1,1,1,0,1,0,1,1,0,0,2
D4762,0,1,0,0,0,1,0,0,0,1,2
D4763,1,1,0,0,0,0,1,1,1,1,2
D4764,1,0,1,0,1,0,0,1,1,1,2
D4765,0,0,1,0,0,1,1,1,0,0,2
D4766,1,1,0,0,0,0,0,0,1,1,2
D4767,0,0,0,0,0,1,1,1,1,1,2
D4768,1,0,0,0,0,0,1,1,1,0,2
D4769,1,1,0,0,0,1,0,0,1,0,2
D4770,1,1,0,0,0,1,1,0,1,1,2
D4771,1,0,1,0,0,0,0,1,0,1,2
D4772,1,0,0,1,0,0,1,1,1,1,2
D4773,1,1,0,0,1,0,0,1,1,1,2
D4774,1,0,1,0,0,0,0,1,1,0,2
D4775,1,0,0,1,0,0,1,1,1,0,2
D4776,1,1,1,0,0,1,0,0,0,1,2
D4777,1,1,0,0,1,1,1,1,1,1,2
D4778,1,0,0,0,1,1,0,1,1,1,2
D4779,0,1,0,0,0,1,0,1,1,1,2
D4780,0,0,0,0,1,1,1,1,1,1,2
D4781,1,0,1,0,0,1,0,0,0,1,2
D4782,0,0,0,0,0,1,0,1,1,1,2
D4783,1,0,0,1,1,0,1,1,1,1,2
D4784,1,0,1,0,0,0,1,0,0,1,2
D4785,1,0,1,0,0,1,0,0,0,1,2
D4786,0,0,0,0,0,1,0,0,1,0,2
D4787,1,1,0,0,1,0,1,1,1,1,2
D4788,1,1,0,0,0,0,1,1,1,0,2
D4789,1,0,0,0,0,0,1,1,1,0,2
D4790,1,0,1,0,0,1,0,0,0,0,2
D4791,1,0,0,0,0,1,1,0,1,1,2
D4792,1,0,1,0,0,1,1,1,1,1,2
D4793,1,0,1,0,0,1,1,0,0,1,2
D4794,1,1,0,0,0,1,0,1,1,1,2
D4795,1,1,0,0,0,0,1,1,1,0,2
D4796,1,1,0,0,0,1,0,0,1,1,2
D4797,1,0,0,1,0,0,1,1,1,0,2
D4798,1,1,0,0,0,0,1,1,1,0,2
D4799,0,0,0,1,1,1,1,1,1,1,2
D4800,1,1,0,0,1,0,1,1,1,0,2
D4801,0,0,0,0,1,1,1,1,1,1,2
D4802,1,0,0,0,1,1,0,1,1,0,2
D4803,1,0,0,0,0,1,1,0,1,1,2
D4804,0,1,1,0,1,1,0,1,1,1,2
D4805,1,0,0,0,0,0,0,1,1,1,2
D4806,1,1,0,0,0,0,1,1,1,1,2
D4807,1,1,0,0,0,1,0,1,1,0,2
D4808,1,0,0,0,1,0,0,1,1,1,2
D4809,1,0,0,0,1,0,1,0,0,1,2
D4810,1,0,0,0,0,0,1,0,1,1,2
D4811,1,1,0,0,0,1,1,0,1,1,2
D4812,0,0,0,0,0,1,1,0,0,1,2
D4813,0,0,0,0,1,1,1,1,1,1,2
D4814,1,1,0,0,0,0,1,1,1,1,2
D4815,0,0,0,0,0,1,0,0,1,0,2
D4816,1,0,0,0,1,0,1,1,0,1,2
D4817,0,1,1,1,0,1,0,0,0,1,2
D4818,1,0,1,0,0,0,1,0,1,0,2
D4819,1,1,1,0,0,0,0,0,1,1,2
D4820,0,0,0,0,0,1,0,0,1,1,2
D4821,1,0,0,0,0,1,0,0,1,1,2
D4822,1,1,1,0,1,1,0,1,1,0,2
D4823,1,0,1,0,0,0,1,0,0,1,2
D4824,1,0,1,1,0,0,0,1,1,1,2
D4825,0,0,0,1,0,1,1,1,1,1,2
D4826,1,1,0,1,0,1,0,0,0,1,2
D4827,0,1,0,0,1,1,0,1,1,1,2
D4828,0,0,1,1,1,1,1,0,0,1,2
D4829,1,1,1,0,0,0,0,1,1,1,2
D4830,1,0,0,1,0,0,0,1,1,0,2
D4831,1,1,1,0,1,0,0,1,1,1,2
D4832,1,1,1,0,1,0,0,1,1,0,2
D4833,1,0,1,0,0,0,1,0,0,1,2
D4834,1,1,0,0,0,0,0,1,1,1,2
D4835,1,1,0,0,0,0,0,1,1,1,2
D4836,0,0,0,0,0,1,1,0,1,1,2
D4837,1,0,0,0,1,0,1,1,1,1,2
D4838,0,1,0,0,1,0,1,1,1,1,2
D4839,1,1,1,0,1,1,0,1,1,0,2
D4840,0,1,0,1,0,1,1,0,1,1,2
D4841,1,0,1,1,0,0,1,0,0,1,2
D4842,0,0,0,0,0,1,1,1,0,1,2
D4843,0,1,0,0,0,1,0,1,1,0,2
D4844,1,1,1,0,0,1,0,0,0,0,2
D4845,1,1,1,0,0,0,0,0,0,1,2
D4846,1,1,0,0,1,0,1,1,1,1,2
D4847,1,1,1,0,0,1,1,0,1,1,2
D4848,0,1,0,0,1,1,1,1,1,0,2
D4849,1,0,0,1,1,0,1,1,1,1,2
D4850,0,0,1,1,1,1,1,1,1,1,2
D4851,1,1,0,0,0,1,1,1,1,0,2
D4852,0,1,0,1,1,1,0,1,1,1,2
D4853,0,0,0,0,0,1,1,0,1,1,2
D4854,1,1,0,0,0,1,0,1,1,1,2
D4855,0,1,1,0,0,1,0,0,0,1,2
D4856,1,1,0,0,0,1,0,1,1,0,2
D4857,1,0,1,0,0,0,0,1,1,1,2
D4858,0,1,0,0,0,1,0,0,1,1,2
D4859,1,0,1,1,1,1,1,1,1,1,2
D4860,0,0,0,0,0,1,0,1,1,1,2
D4861,1,0,1,1,0,1,0,1,1,1,2
D4862,0,1,1,0,1,1,1,1,1,1,2
D4863,0,0,1,0,0,1,0,1,1,0,2
D4864,1,0,0,0,0,1,1,0,1,1,2
D4865,0,1,0,0,1,1,0,1,1,1,2
D4866,1,0,1,0,0,0,1,1,1,1,2
D4867,0,1,1,0,0,1,1,0,0,0,2
D4868,1,0,0,1,0,1,0,0,1,1,2
D4869,0,1,0,0,1,1,0,1,1,0,2
D4870,1,1,0,0,0,1,0,1,1,0,2
D4871,1,1,1,1,0,0,0,0,0,0,2
D4872,1,0,1,1,0,0,1,0,0,0,2
D4873,1,1,0,0,1,1,0,1,1,1,2
D4874,0,0,1,0,0,1,0,1,1,1,2
D4875,1,0,0,0,0,0,1,1,1,1,2
D4876,0,1,1,1,0,1,1,0,0,0,2
D4877,1,1,0,1,0,0,0,0,0,1,2
D4878,0,0,0,0,0,1,0,0,1,0,2
D4879,0,1,1,0,1,1,0,1,1,1,2
D4880,1,0,0,0,1,0,1,1,1,1,2
D4881,0,1,1,0,0,1,1,0,1,1,2
D4882,1,1,0,0,1,1,0,1,1,0,2
D4883,0,0,1,0,1,1,1,1,1,1,2
D4884,0,1,0,0,0,1,0,0,1,0,2
D4885,1,0,0,0,0,0,1,0,1,1,2
D4886,1,0,0,1,1,1,1,1,1,1,2
D4887,0,0,1,0,1,1,1,1,1,0,2
D4888,1,0,1,1,0,0,1,0,0,1,2
D4889,0,1,1,0,0,1,0,0,0,1,2
D4890,1,1,0,0,0,1,0,1,1,0,2
D4891,1,1,0,0,1,1,0,1,1,0,2
D4892,1,1,1,0,0,1,1,0,0,0,2
D4893,1,1,0,1,0,0,1,1,1,0,2
D4894,1,0,1,0,0,0,0,1,1,0,2
D4895,1,1,1,0,0,0,0,1,1,1,2
D4896,1,0,1,1,0,0,1,0,1,1,2
D4897,1,1,0,1,0,1,1,0,0,1,2
D4898,0,1,0,0,1,1,1,1,1,0,2
D4899,0,0,0,0,1,1,1,1,1,1,2
D4900,1,1,0,0,1,1,1,1,1,0,2
D4901,1,1,0,0,1,1,1,1,1,1,2
D4902,1,0,0,0,1,1,0,1,1,1,2
D4903,1,1,1,0,0,0,0,0,0,1,2
D4904,1,1,0,0,1,1,0,1,1,1,2
D4905,0,1,1,0,0,1,1,0,1,1,2
D4906,1,1,0,0,1,1,0,1,1,0,2
D4907,1,0,0,0,1,0,1,1,1,1,2
D4908,1,0,0,1,0,0,0,1,1,1,2
D4909,1,1,1,1,1,0,1,1,1,1,2
D4910,0,1,0,0,1,1,1,1,1,1,2
D4911,1,0,0,1,1,0,1,1,1,1,2
D4912,0,1,0,1,0,0,0,1,1,1,2
D4913,1,1,1,0,0,0,0,1,1,0,2
D4914,0,0,0,1,1,1,0,1,1,1,2
D4915,0,1,1,0,0,1,0,0,0,0,2
D4916,1,0,0,0,1,1,0,1,1,1,2
D4917,1,1,0,0,0,1,0,1,1,0,2
D4918,1,1,0,0,1,1,0,1,1,0,2
D4919,1,0,1,0,0,1,1,0,0,1,2
D4920,1,1,0,1,0,0,0,0,1,0,2
D4921,0,1,0,0,1,1,1,1,1,0,2
D4922,0,0,0,0,0,1,1,0,1,0,2
D4923,0,0,1,0,0,1,0,1,0,1,2
D4924,1,1,0,0,0,0,0,0,1,1,2
D4925,1,0,0,0,0,0,1,0,1,1,2
D4926,0,1,0,0,1,1,1,1,1,0,2
D4927,1,1,0,0,1,1,1,1,1,1,2
D4928,1,1,1,1,0,0,1,0,0,1,2
D4929,0,1,0,0,1,1,0,0,1,1,2
D4930,1,0,1,0,0,0,0,1,1,1,2
D4931,0,0,0,0,1,1,1,1,1,1,2
D4932,1,0,1,0,1,0,1,1,0,1,2
D4933,1,0,0,0,0,0,1,0,0,1,2
D4934,1,1,1,0,0,1,1,0,0,0,2
D4935,0,1,0,0,1,1,1,1,1,0,2
D4936,1,0,1,0,0,0,1,0,0,0,2
D4937,1,0,0,1,1,0,0,1,1,1,2
D4938,1,1,1,1,0,1,1,1,1,1,2
D4939,1,0,0,1,1,1,0,1,1,1,2
D4940,1,0,0,0,0,1,1,0,0,1,2
D4941,0,1,0,0,1,1,0,1,1,1,2
D4942,1,1,1,0,1,0,1,1,1,1,2
D4943,0,1,0,0,1,1,1,1,1,1,2
D4944,1,0,0,0,0,1,0,1,1,1,2
D4945,1,0,0,0,0,0,1,1,1,1,2
D4946,0,0,0,1,1,1,1,1,1,0,2
D4947,1,1,0,0,0,0,1,1,1,0,2
D4948,1,1,1,1,0,0,0,0,0,1,2
D4949,1,1,0,0,1,0,1,1,1,0,2
D4950,0,1,1,0,0,1,0,0,1,1,2
D4951,1,1,0,0,0,1,1,0,1,0,2
D4952,1,0,1,0,1,0,1,1,1,1,2
D4953,0,1,1,0,0,1,1,0,0,1,2
D4954,1,1,1,0,1,0,0,1,1,1,2
D4955,1,1,1,0,1,0,0,1,1,0,2
D4956,1,1,1,0,0,1,0,1,1,1,2
